url_path	sku	visibility	websites	weight	attribute_set
tear-drop-abalone-beads-10168.html	5784	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
square-abalone-beads-10168.html	5785	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
tear-drop-abalone-beads-10169.html	5786	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
nuggets-square-tiger-eye-beads.html	5787	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
tear-drop-tiger-eye-beads.html	D-5788	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
coin-tiger-eye-beads.html	5789	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
tiger-eye-beads.html	5790	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
tiger-eye-beads-12351.html	5791	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
coin-tiger-eye-beads-11090.html	5792	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
tiger-eye-beads-12352.html	5793	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
tiger-eye-beads-12353.html	5794	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
tiger-eye-beads-12354.html	5795	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
nuggets-tiger-eye-beads.html	5796	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
mother-of-pearl-beads.html	5797	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
mother-of-pearl-beads-10427.html	5798	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
mother-of-pearl-beads-10428.html	5799	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
mother-of-pearl-beads-10429.html	5800	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
mother-of-pearl-beads-10430.html	5801	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
round-mother-of-pearl-beads.html	5802	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
mother-of-pearl-beads-10431.html	5803	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
nuggets-mother-of-pearl-beads.html	5804	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
chips-nuggets-mother-of-pearl-beads.html	5805	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
chips-mother-of-pearl-beads.html	5806	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
mother-of-pearl-beads-10432.html	5807	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
mother-of-pearl-beads-10433.html	5808	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
coin-shell-beads.html	5809	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
coin-shell-beads-10138.html	5810	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
coin-faceted-shell-beads.html	5811	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
coin-faceted-shell-beads-10143.html	5812	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
shell-beads-11244.html	5813	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
shell-beads-11245.html	5814	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
shell-beads-11246.html	5815	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
faceted-tear-drop-shell-beads.html	5816	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
chips-shell-beads.html	5817	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
round-tiger-eye-beads.html	5818	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
square-tiger-eye-beads.html	5819	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
tiger-eye-beads-12355.html	5820	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
tiger-eye-beads-12356.html	5821	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
black-onyx-beads.html	5822	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
christian-faceted-square-black-onyx-beads.html	5823	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
careved-black-onyx-beads.html	5824	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
faceted-tear-drop-black-onyx-beads.html	5825	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
faceted-tear-drop-black-onyx-beads-11271.html	5826	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
faceted-black-onyx-beads.html	5827	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
faceted-black-onyx-beads-11353.html	5828	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
faceted-black-onyx-beads-11354.html	5829	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
christian-faceted-square-black-onyx-beads-10164.html	5830	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
faceted-nuggets-black-onyx-beads.html	5831	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
square-blue-crazy-agate-beads.html	5833	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
square-blue-crazy-agate-beads-10604.html	5834	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
christian-square-blue-crazy-agate-beads.html	5835	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
square-blue-crazy-agate-beads-10605.html	5836	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
square-blue-crazy-agate-beads-10606.html	5837	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
coin-blue-crazy-agate-beads.html	C-5838	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
oval-blue-crazy-agate-beads.html	5839	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
blue-crazy-agate-beads.html	5840	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
nuggets-blue-crazy-agate-beads.html	5841	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
blue-crazy-agate-beads-10547.html	5842	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
blue-crazy-agate-beads-10548.html	5843	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
coral-beads.html	5844	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
tear-drop-coral-beads.html	5845	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
coral-beads-11585.html	5846	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
coral-beads-11586.html	5847	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
coral-beads-11587.html	5848	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
coral-beads-11588.html	5849	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
coral-beads-11589.html	5850	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
coral-beads-11590.html	5851	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
coral-beads-11591.html	5852	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
coral-beads-11592.html	5853	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
chips-coral-beads.html	5854	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
coral-beads-11593.html	5855	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
coral-beads-11594.html	5856	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
christian-faceted-square-smoky-quartz-beads.html	5874	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
faceted-smoky-quartz-beads.html	5875	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
faceted-smoky-quartz-beads-12326.html	5876	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
faceted-oval-smoky-quartz-beads.html	5877	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
faceted-smoky-quartz-beads-12327.html	5878	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
christian-faceted-square-smoky-quartz-beads-10195.html	5879	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
christian-square-smoky-quartz-beads.html	5880	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
faceted-smoky-quartz-beads-12328.html	5881	"Catalog, Search"	semi_test	55.0000	semipreciouscommon
faceted-smoky-quartz-beads-12329.html	5882	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
faceted-round-smoky-quartz-beads.html	5883	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
faceted-smoky-quartz-beads-12330.html	5884	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
faceted-smoky-quartz-beads-12331.html	5885	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
faceted-smoky-quartz-beads-12332.html	5886	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
square-jasper-beads.html	5887	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
coin-jasper-beads.html	5888	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
nuggets-jasper-beads.html	5889	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
nuggets-jasper-beads-10888.html	5890	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
oval-jasper-beads.html	5891	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
square-jasper-beads-11849.html	5892	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
square-jasper-beads-11850.html	5893	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
square-jasper-beads-11851.html	5894	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
square-jasper-beads-11852.html	5895	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
jasper-beads.html	5896	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
jasper-beads-14221.html	5897	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
coin-square-jasper-beads.html	5898	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
jasper-beads-14222.html	5899	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
coin-amethyst-beads.html	5900	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
coin-amethyst-beads-10264.html	5901	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
coin-amethyst-beads-10265.html	5902	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
square-amethyst-beads.html	5903	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
square-amethyst-beads-10269.html	5904	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
amethyst-beads.html	5905	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
amethyst-beads-12082.html	5906	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
square-amethyst-beads-10270.html	5907	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
oval-amethyst-beads.html	5908	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
amethyst-beads-12083.html	5909	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
faceted-cheetah-jasper-beads.html	5914	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
cheetah-jasper-beads.html	5915	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
square-cheetah-jasper-beads.html	5916	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
oval-cheetah-jasper-beads.html	5917	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
oval-cheetah-jasper-beads-10669.html	5918	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
square-cheetah-jasper-beads-10617.html	5919	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
cheetah-jasper-beads-11044.html	5920	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
faceted-cheetah-jasper-beads-10610.html	5921	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
oval-cheetah-jasper-beads-10670.html	5922	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
cheetah-jasper-beads-11045.html	5923	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
faceted-cheetah-jasper-beads-10611.html	5924	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
cheetah-jasper-beads-11046.html	5925	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
cheetah-jasper-beads-11047.html	5926	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
green-opalite-beads.html	5927	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
green-opalite-beads-10610.html	5928	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
square-green-opalite-beads.html	5929	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
square-green-opalite-beads-10774.html	5930	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
coin-green-opalite-beads.html	5931	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
coin-green-opalite-beads-10238.html	5932	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
faceted-green-opalite-beads.html	5933	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
faceted-green-opalite-beads-10240.html	5934	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
coin-faceted-green-opalite-beads.html	5935	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
fluorite-beads.html	5936	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
coin-faceted-fluorite-beads.html	5937	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
coin-faceted-fluorite-beads-10639.html	5938	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
faceted-oval-fluorite-beads.html	5939	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
faceted-oval-fluorite-beads-10642.html	5940	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
faceted-oval-fluorite-beads-10643.html	5941	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
oval-kyanite-beads.html	5942	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
